"MovieId","Movie Rating","Duration","Gross_M","Worldwide LT Gross","Metascore","MovieAge","Action","comedy","horror","romance","sci_fi","drama","MovieLength","Votes_cat"
"676a4fc1384b312f48a3dc0238f9dc56f49d16ac",7.8,147,161,201634991,72,7,0,0,0,0,0,0,"2hr 27mins","Adequate"
"67b3842dcde0fc1be95ad2bb904b67e73fa0eb6c",5.5,92,91,180630907,45,20,1,0,0,0,0,0,"1hr 32mins","Adequate"
"67bd17e80d3c25c94475cc32751ccc7ea52ec131",6.2,91,140,258097122,44,15,1,0,0,0,0,0,"1hr 31mins","Adequate"
"67ccfe74cb5ad33b48c60db83308d642e039292a",7.7,104,156,329803958,83,34,0,1,0,0,0,0,"1hr 44mins","Adequate"
"68032729a1aa3e3386e586eb3b51be08dc6cd2f2",6.9,126,134,398479497,66,16,1,0,0,0,0,0,"2hr 6mins","Adequate"
"69237473425a88bf374f47139f639a0c55b9c695",7.0,94,122,183097323,57,30,0,0,0,0,0,0,"1hr 34mins","Adequate"
"692481630b329af41e9b2d24775dce95a3171b9c",6.8,99,121,198520934,48,18,0,0,0,1,0,0,"1hr 39mins","Adequate"
"693b1de6c766d9a1f0b1ea142c88b3b155967121",7.5,135,122,200512643,58,32,1,0,0,0,0,0,"2hr 15mins","Adequate"
"6957bd8098d4abe7c95d45197dda0a5838981201",7.5,122,119,222446882,67,18,0,0,0,0,0,0,"2hr 2mins","Adequate"
"69c8034bec13a86bf9e827bbc3ef8c786a4fc9d4",6.1,126,39,214657577,35,8,1,0,0,0,0,0,"2hr 6mins","Adequate"
"69d122ab22a1818386c9f241a5267e177c324364",5.9,91,110,187281115,49,18,0,0,1,0,0,0,"1hr 31mins","Adequate"
"69e40f5c352c083f8e8e44b5abb6207be5ecc8bb",7.7,100,258,468266122,83,8,1,0,0,0,0,0,"1hr 40mins","Adequate"
"6a0fdc270452fd762f34948310994db7994d4bf3",7.4,129,391,1131927996,69,3,1,0,0,0,1,0,"2hr 9mins","Adequate"
"6a37c4cdea7ed83a5d7504e7c5ca365ad9e93864",6.8,148,200,880681519,60,7,1,0,0,0,0,0,"2hr 28mins","Adequate"
"6aa9bde57b32f25c4df77f5bd19333a1d9055bf9",6.6,119,114,491730089,43,3,0,0,0,0,0,0,"1hr 59mins","Adequate"
"6b0d7c428aae15ef7688f1501119cb91f7ff59bf",6.8,87,73,183510278,56,6,0,1,0,0,0,0,"1hr 27mins","Satisfactory"
"6b50cf9d84cf1fe6de18834f69d703e83f66108a",5.8,86,100,203785209,46,3,0,0,0,0,0,0,"1hr 26mins","Satisfactory"
"6be196e1160645dbf95ebb742eb1b70d0cac5c6f",6.8,104,98,223241637,46,14,0,0,0,1,0,0,"1hr 44mins","Adequate"
"6c989770209d1e4b4062d51fabd885270e29848b",7.8,130,184,368875760,87,29,1,0,0,0,0,0,"2hr 10mins","Adequate"
"6cc8eeb6ba65366d71e458d4754f6b101a1c8ceb",6.1,133,161,431971116,56,20,1,0,0,0,0,0,"2hr 13mins","Adequate"
"6cdf06c2650e548cc302af584f3209b3df58b6d4",6.3,107,127,216972543,52,6,1,0,0,0,0,0,"1hr 47mins","Adequate"
"6d245301ca48cc285ac7e0ba1056e541af987caa",7.0,121,76,230884728,50,17,1,0,1,0,0,0,"2hr 1mins","Adequate"
"6daa8bdcd610650b5fd9245cbe0e73f0b8a5dd27",7.0,132,140,366080049,71,3,1,1,0,0,0,0,"2hr 12mins","Adequate"
"6e28a2e16a7dbf0de214f956c10995c3393feccc",7.2,110,189,396271103,70,44,0,0,0,1,0,0,"1hr 50mins","Adequate"
"6eaa978404818e31b9f7fdd3ef580d59165e652e",7.7,91,274,723192705,96,9,0,0,0,0,1,1,"1hr 31mins","Adequate"
"6f1601a6cd5b647390494684fc11763785fb6f5f",6.5,100,140,231605150,51,30,0,0,0,0,0,0,"1hr 40mins","Satisfactory"
"6f8a403b7a51f3eadd1ba856fece1f09f15f7754",7.1,121,83,201545517,56,14,0,0,0,0,0,1,"2hr 1mins","Adequate"
"6f93fbefe95290e44d7bd1f9fdea76fc2a35f9ec",7.1,119,176,369884651,69,24,0,0,0,1,0,0,"1hr 59mins","Adequate"
"6fa82042313051bafda1095dc5dec90cb50f453b",5.3,103,103,179179718,42,19,1,0,0,0,0,0,"1hr 43mins","Adequate"
"6facf4bb476d2f91be8d582920a6f127ab39f382",7.8,169,303,1017030651,58,10,0,0,0,0,0,0,"2hr 49mins","Adequate"
"7023c4051f72babe7742498693ad9198071b01e0",7.0,120,111,235666219,75,7,1,1,0,0,0,0,"2hr 0mins","Adequate"
"704e647ab535d3a1fe772db0cddce9772fbc2750",7.1,117,53,245700832,81,28,0,0,0,1,0,0,"1hr 57mins","Adequate"
"705cbda6988969167e7d6bcd9be6554003e2841d",6.5,129,173,794881442,39,5,1,0,0,0,0,0,"2hr 9mins","Adequate"
"707638bbbc5b729102b6d17150bb0609ced273d7",4.9,92,86,234798636,33,7,0,1,0,0,0,0,"1hr 32mins","Satisfactory"
"70d6d470aa62c42f6be0ffd138d6d6fa6942f3fe",6.3,116,0,401748820,45,0,1,0,0,0,0,0,"1hr 56mins","Adequate"
"71c36e8a0b48a4a379d2aee3947c0290ba4296d0",8.4,106,5,358180115,79,6,0,0,0,0,0,0,"1hr 46mins","Adequate"
"71e7570b6c11deac78a75a5f886d3588d4c14643",6.0,132,111,386600138,48,3,1,0,0,0,0,0,"2hr 12mins","Adequate"
"72154a1d3305473b758776c045b40ca990396ad3",7.5,114,19,198087212,73,10,0,0,0,0,0,0,"1hr 54mins","Adequate"
"7296db08f8d7aa15bf7021fb9e71669ff2d9fa3c",7.0,110,150,269994119,44,9,0,0,0,0,0,0,"1hr 50mins","Adequate"
"729bec4de89b1af11e6137e2d6c31828bbee92b0",6.7,102,153,383930656,59,5,0,1,0,0,0,0,"1hr 42mins","Adequate"
"72ddfa8b000f29f1e407987c837394f78aa70d46",6.9,136,101,203388341,45,21,0,0,0,1,0,0,"2hr 16mins","Adequate"
"7324acff3bdb51b2912b42a84ecb46f44ccab16a",6.3,109,107,212742720,43,22,1,0,0,0,0,0,"1hr 49mins","Adequate"
"7347b65e400ebb1bbee78e0e642bc6adf0381ace",7.4,116,177,177200271,88,40,0,0,0,1,0,0,"1hr 56mins","Adequate"
"740fb98774ec621369b4b8326559a10340b746ea",6.8,92,112,275698039,59,8,0,1,0,0,0,0,"1hr 32mins","Satisfactory"
"74519e72eadd0b49f3632acad109b912b57e4a89",5.8,83,104,207039844,59,11,0,0,1,0,0,0,"1hr 23mins","Satisfactory"
"74b6d194692a47bb52265f03d9d6e6214faa3aee",5.5,116,58,177856751,37,5,1,0,0,0,0,0,"1hr 56mins","Adequate"
"74bb7ebe951c0e77ffdcadb40afc7d1c2eda857d",8.2,103,126,264118201,90,24,0,0,0,0,0,0,"1hr 43mins","High"
"74bbaeb429a0e45b44b4cda57ab2175217aac512",6.6,100,183,315249768,61,18,0,1,0,0,0,0,"1hr 40mins","Adequate"
"751760db81cc5882e23f9ea5c7c9ca555a32b32d",7.3,163,161,774153007,68,1,1,0,0,0,0,0,"2hr 43mins","Adequate"
"75954ada2111943299e85eded85434713c5aa8c1",8.2,119,159,384919389,78,3,1,0,0,0,0,0,"1hr 59mins","Adequate"
"759f829b3cf446638e9b7254be3fc0ebe31c1a34",6.9,117,128,229147509,60,6,1,0,0,0,0,0,"1hr 57mins","Adequate"
"7631d8358aecd55a928d158ef6b58b9e1aabc342",7.1,123,100,289317794,87,24,0,0,0,0,0,0,"2hr 3mins","Adequate"
"7658a07303a4238637b84efa022aebc669f68519",5.6,111,60,290930148,44,4,1,0,0,0,0,0,"1hr 51mins","Adequate"
"76a5cd3d3d23891e2926f892fd2a6e43530def39",7.5,120,101,220239925,71,18,1,0,0,0,0,0,"2hr 0mins","Adequate"
"76ce198817f17cd859ec5440043512f4ce1f0901",7.4,102,401,1281508100,75,9,0,1,0,0,0,0,"1hr 42mins","Adequate"
"76e33814467107935e39d28479a9db9a45da5ae4",7.2,104,268,743559645,65,9,0,1,0,0,0,0,"1hr 44mins","Adequate"
"77f108760be260cda5907554c73ea949b78d1bbc",6.5,116,234,603873119,73,17,1,0,0,0,1,0,"1hr 56mins","Adequate"
"782b7fdd597086ddfe2604ba1b58baa0919f0240",8.4,181,858,2797501328,78,3,1,0,0,0,0,0,"3hr 1mins","High"
"78faeaba5f5227b2d2892ebf2fa24aaee5406136",7.7,120,136,232325503,86,10,0,0,0,0,0,0,"2hr 0mins","Adequate"
"79145383d40246a0022125b161866969cc170312",7.6,128,209,524028679,57,13,1,0,0,0,0,0,"2hr 8mins","Adequate"
"797d5d8a951b9566b6601ea7eabef64d12d4af4d",6.4,91,336,1159444662,56,7,0,1,0,0,0,0,"1hr 31mins","Adequate"
"79a15af512dc7ec17d5b02d0af4209f394b97f26",6.2,104,260,345823032,46,22,0,0,0,0,0,0,"1hr 44mins","Adequate"
"79d69838a66857e609152cf7a6eb6e56824cd1f4",7.3,98,251,589390539,71,25,1,1,0,0,0,0,"1hr 38mins","Adequate"
"7a17f37871b24a29b82ec9130f6f473382a23be1",7.1,169,309,960996492,50,15,1,0,0,0,0,0,"2hr 49mins","Adequate"
"7a218f4a65eff2e7e77efde07c2dbb1fcf22cde6",6.6,147,139,273339556,38,19,1,0,0,0,0,0,"2hr 27mins","Adequate"
"7a4cee36226fe2863bee19d47f279046e185d97d",6.4,116,106,177502387,45,19,0,0,0,1,0,0,"1hr 56mins","Adequate"
"7a9ab6690c9bd3a059e35a48ec28a968be25a7b9",6.2,134,1,198326350,61,4,0,0,0,0,0,0,"2hr 14mins","Low"
"7ae20c8010da138fb44d9b4ad81ea2c69290dda7",7.0,116,72,196567262,42,28,1,0,0,0,1,0,"1hr 56mins","Adequate"
"7b8b41064d97bb37950f4e522a893e712676c6aa",8.0,189,70,205405498,72,31,0,0,0,0,0,1,"3hr 9mins","Adequate"
"7c53092e5743c0c1b64c6c6b833715ec1b9c37ff",7.1,110,181,457696391,59,26,1,0,0,0,0,0,"1hr 50mins","Adequate"
"7cb6259250043eb9ab93e8ea2f12b7d168275072",7.4,121,404,825025036,73,20,1,0,0,0,1,0,"2hr 1mins","Adequate"
"7cd2486bdf74ce40886beca803bfb922f247577a",6.9,118,75,176600207,47,5,1,0,0,0,0,0,"1hr 58mins","Adequate"
"7d71df4fb6a5354b8160ca8861a0d52d900d7ebc",6.2,118,59,198467168,43,10,1,0,0,0,1,0,"1hr 58mins","Adequate"
"7daaf177afad00cb08076af48cc317b4a6b8c15b",8.8,142,330,678226465,82,28,0,0,0,1,0,1,"2hr 22mins","High"
"7dbb679be12b3d517ba761de8b12bae96656b032",7.0,124,89,286168572,54,9,1,0,0,0,1,0,"2hr 4mins","Adequate"
"7e05894005717218e754529f79c5a542bf28f49f",5.9,92,181,368780809,42,21,1,0,0,0,1,0,"1hr 32mins","Adequate"
"7e1ccc750ea808ca065472469a31185190e17e09",6.8,116,175,255228914,81,3,0,0,1,0,0,0,"1hr 56mins","Adequate"
"7e20e58f9b75f5c738d092e1fb1ad29385486ca1",6.9,143,292,745013115,75,17,0,0,0,0,0,0,"2hr 23mins","Adequate"
"7e32f172e66993c306412da154cb2a6105a82caf",8.4,115,248,389925971,85,41,1,0,0,0,0,0,"1hr 55mins","Adequate"
"7e62f2d2e25ffda462851756ecc55d1e3cb3e6af",7.6,118,609,1243089244,80,4,1,0,0,0,0,0,"1hr 58mins","Adequate"
"7e81c33e3b1fbef0cd937c2737e688eba2714063",7.8,143,234,429632142,73,22,0,0,0,1,0,0,"2hr 23mins","Adequate"
"7ea872980965936494613c92342ce036f4978988",8.5,151,132,291480452,85,16,0,0,0,0,0,0,"2hr 31mins","High"
"7f5fbe6653a261f0a12ee0d18ea2f4eb72abd7c2",8.8,179,343,947896241,87,20,1,0,0,0,0,0,"2hr 59mins","High"
"80230f97029fde1c8a2dd63f6c9c146ae2e10e9a",6.6,132,73,284139100,51,10,1,0,0,0,1,0,"2hr 12mins","Adequate"
"814e8a4972382b67733a40084b25613174cd188d",5.7,110,123,375740705,41,9,1,0,0,0,1,0,"1hr 50mins","Adequate"
"81984c5e69e8254452a9dcd35a2b2c5ff9a74548",7.7,122,132,236412453,81,10,0,0,0,1,0,0,"2hr 2mins","Adequate"
"81e793d3db6ba7caef64d11c7621fdf69fd68f1a",7.8,117,0,451183391,63,4,0,0,0,0,0,0,"1hr 57mins","Low"
"81ed2345b0b2ec59730bf5debc28f3efb7370de9",7.3,151,423,1066179747,53,16,1,0,0,0,0,0,"2hr 31mins","Adequate"
"82a1417e3252c2fd49a69b5bb32dc094dd2ab08a",7.1,121,43,203427584,64,7,1,0,0,0,0,0,"2hr 1mins","Adequate"
"82a3eded858129559535ee8e4595adc24c41d381",7.9,142,249,797568607,82,18,0,0,0,0,0,0,"2hr 22mins","Adequate"
"82bcba92e4989de25832e973afbb95f7cef2fc32",8.0,90,217,504050219,86,30,0,1,0,0,0,0,"1hr 30mins","Adequate"
"82c18ec9d3d0b11af137e445d374e3e7a24c92bb",8.1,122,233,441306145,81,49,0,0,1,0,0,0,"2hr 2mins","Adequate"
"831b96bcdab83a51d5cc7602528406bae2e695b7",6.9,120,175,238843729,74,4,0,0,0,1,0,0,"2hr 0mins","Adequate"
"835173369e7f8bb07aad5b8815769b63f93eb643",7.1,119,178,463406268,51,32,0,0,0,1,0,0,"1hr 59mins","Adequate"
"83579ebafc0237f56398b76076dd96be3432a4f8",7.0,108,166,330444045,73,22,0,0,0,1,0,0,"1hr 48mins","Adequate"
"8386a1234fd97607fad7faf299be6c0fdd8f6998",6.7,114,127,467989645,66,4,1,0,0,0,1,0,"1hr 54mins","Adequate"
"83d59d3fed360086ead6eff8c254918b11a86c14",5.7,81,135,314432837,48,17,0,1,0,0,0,0,"1hr 21mins","Satisfactory"
"83ed9eb231500bb4228daeb0b13dd4b46c9e0769",6.1,100,100,287928194,49,27,0,0,0,0,0,0,"1hr 40mins","Adequate"
"8472a30c45b12483fa3225b0dbb0a212ff5fa52d",7.3,163,133,497409852,56,18,0,0,0,0,0,1,"2hr 43mins","Adequate"
"84ac7e105aefa2fa17dbf2dfaf7266d4cee0ea31",6.2,102,107,337580051,48,8,1,0,0,0,0,0,"1hr 42mins","Adequate"
"853925b57467d67f89d19b73ed0afb1b69e9aa67",8.0,181,184,424208848,72,32,0,0,0,0,0,0,"3hr 1mins","Adequate"
"8542ad9d91aa2d1edba1b4d8dd7539adf4a92cb1",6.9,124,177,370569774,66,11,1,0,0,0,1,0,"2hr 4mins","Adequate"
"8639b65ebd643559257fe88e0ab71f10024bef8e",8.7,124,290,538375067,82,42,1,0,0,0,0,0,"2hr 4mins","High"
"86768821f968b07c6183f5d5a9af490ae366c6ab",6.3,130,235,493311825,44,9,0,0,0,0,0,0,"2hr 10mins","Adequate"
"868fbb2b523960db0075b81ce319ee06a97a90ec",7.5,170,103,213719942,77,18,0,0,0,0,0,0,"2hr 50mins","Adequate"
"8697e6333b64ce94fcb27f99d071eb7a287272c0",6.9,141,122,215887717,74,28,1,0,0,0,0,0,"2hr 21mins","Adequate"
"86f9b9295805e60b3fbf7f0935cee1e890509ed2",7.2,124,116,363889678,68,23,0,0,0,1,0,0,"2hr 4mins","Adequate"
"8887fd8fe0c920a8b1c031c63e6ef777952ff812",8.4,178,76,213216216,68,27,0,0,0,0,0,0,"2hr 58mins","High"
"88e2325ddaedd3cf61b6edbbde35b19f65414da3",6.6,123,337,755356711,64,8,1,0,0,0,1,0,"2hr 3mins","Adequate"
"8908d3ea70fdf571d37b0cbd0bc048f988aee801",6.4,130,93,209035668,60,7,1,0,0,0,0,0,"2hr 10mins","Adequate"
"89325d4611cc42fd5629174e2fed3f6c0163b764",7.4,104,161,524580403,71,3,1,0,0,0,0,0,"1hr 44mins","Adequate"
"8993acad2efd01a19dd842cbc0207e515e3a851e",8.6,127,100,327333559,65,27,0,0,0,0,0,0,"2hr 7mins","High"
"89bc80c01bbc05d265599cd28d8339140795f8aa",5.8,118,89,226497209,47,12,0,0,0,0,0,0,"1hr 58mins","Adequate"
"8a23cb5d7e2b8345fd568fbc27b4e106c2c11b59",8.0,108,363,782836791,65,6,1,1,0,0,0,0,"1hr 48mins","High"
"8a64b610ed6841393b24b4a73c4133cb332dd690",6.9,143,166,390493908,51,31,1,0,0,0,0,0,"2hr 23mins","Adequate"
"8a764aaddfa562d96639d85d1e241809463c4940",6.9,136,63,205850134,52,16,0,0,0,1,0,0,"2hr 16mins","Adequate"
"8adf68af53e223ebbbbf441f59f63e53332856bb",6.6,142,311,653779970,54,20,1,0,0,0,0,0,"2hr 22mins","Adequate"
"8afd16ea924b24178acaca0aa2af82a18ad13050",6.0,105,177,413106170,42,13,0,0,0,0,0,0,"1hr 45mins","Adequate"
"8b0c86cc1a4a9e1d8c53f17b9964c4d74fc2729a",7.0,97,61,180734901,61,3,0,1,0,0,0,0,"1hr 37mins","Satisfactory"
"8b5c0d584d6ac3c8bfc2e8dd2f21f9a6471b7456",6.5,107,155,360366870,46,13,1,0,0,0,0,0,"1hr 47mins","Adequate"
"8b5d5463d656f8539b1e00bc9f7d3f57a9d70036",6.5,137,282,653428261,65,7,1,0,0,0,1,0,"2hr 17mins","Adequate"
"8b658bfe85f3ce3cb91f5619237c2d32d69d3f71",7.8,90,145,226837760,51,14,1,0,0,0,0,0,"1hr 30mins","Adequate"
"8ca8b3bc9c774d63beaf15179a60f12b046a392b",6.3,117,55,195243411,66,6,0,0,0,0,0,0,"1hr 57mins","Satisfactory"
"8ce5bc7dac0090b783283d958f5cb8e458428517",5.6,95,113,198636868,30,17,1,0,0,0,0,0,"1hr 35mins","Satisfactory"
"8d044f3f158baf9158c6f1ad03f54fd39701381a",6.4,118,0,750858321,57,0,1,1,0,0,0,0,"1hr 58mins","Adequate"
"8d16636f9e9c739df2aa2831ea740e1cc2f60b19",7.6,129,89,186003591,76,16,0,0,0,0,0,0,"2hr 9mins","Adequate"
"8e0e5d6423fee4e2f312487dae150c02e5351c3b",5.9,112,82,245623848,40,6,1,1,0,0,0,0,"1hr 52mins","Satisfactory"
"8e530d4024ab46a1ba314571ef0737ab892a8f05",6.7,93,123,332207671,66,7,0,1,0,0,0,0,"1hr 33mins","Adequate"
"8ebb86a57c36989d1d1c8e2de8669869ca001f7c",6.7,115,206,474968763,72,17,0,0,0,0,0,0,"1hr 55mins","Adequate"
"8ec4df5c94ad3947af3fa19f0269ed27013c0d97",8.4,130,0,1440739744,78,0,1,0,0,0,0,0,"2hr 10mins","Adequate"
"8f0084df2ccab326a20d9193055e3c75a5ada8a5",7.4,127,374,788976453,83,18,1,0,0,0,1,0,"2hr 7mins","Adequate"
"8f1e0130082585691fe928c6fbfb032107024522",8.1,143,305,654264015,63,19,1,0,0,0,0,0,"2hr 23mins","High"
"8f2ca87374b4055abb54c9900e0d6b6d0d3c0f00",8.0,114,91,233555708,71,8,0,0,0,0,0,0,"1hr 54mins","Adequate"
"8f634edfba6677be24605fdcea83e2bb1c580082",6.4,108,251,574481229,48,16,0,0,0,0,0,0,"1hr 48mins","Adequate"
"8f9de7abaf7b2e080a3a67f7787a7691eb0fc7bd",8.2,119,5,236323601,80,18,0,0,0,0,0,0,"1hr 59mins","Adequate"
"8facc1b2b7cdd7c052f9fee96f964f9986c8c463",7.9,130,165,311605581,82,3,0,0,0,0,0,0,"2hr 10mins","Adequate"
"8ff306885c5c901265ebce682bb7e4e50bf32819",5.6,106,65,183018522,46,10,0,0,0,0,0,0,"1hr 46mins","Satisfactory"
"905090b199a090734c170c61b259fef3c760c07f",6.3,105,127,299288605,50,25,0,0,0,1,0,0,"1hr 45mins","Adequate"
"905af45ae92c64e15580ae42c7f2e0be45038066",8.4,105,210,807817888,81,5,0,1,0,0,0,0,"1hr 45mins","Adequate"
"90d6698e9f3a7697a490ba8d99cc1aecc3232680",7.6,88,121,304320254,71,24,0,1,0,0,0,0,"1hr 28mins","Adequate"
"90d73399bb9f66ac904daa7c67715a979b28b79a",5.8,124,142,277448382,48,20,1,0,0,0,0,0,"2hr 4mins","Adequate"
"9154738d0b27cf741425a5135813d3fb7260cc1c",8.1,134,57,187733202,96,9,0,0,0,0,0,0,"2hr 14mins","Adequate"
"920edfd700e36e250baa17e7c8c3c98ca0e40d5b",6.9,131,173,347512318,39,18,1,0,0,0,0,0,"2hr 11mins","Adequate"
"924c1db74519008a8a8f4e2bceb263aa037a3d5c",7.9,120,54,177395557,85,20,1,0,0,0,0,0,"2hr 0mins","Adequate"
"92e3ad8c849b9957fa42a4cce269ec7291b3b443",7.5,135,0,225918798,83,3,0,0,0,1,0,0,"2hr 15mins","Low"
"9315f881cc68efc87ca8b491b30e18adb35786b4",6.7,97,72,281995610,66,21,0,0,0,1,0,0,"1hr 37mins","Adequate"
"9326b14ba267679bf612e450f86fd110e51ba2f9",7.2,102,96,256718560,75,1,0,0,0,0,0,0,"1hr 42mins","Adequate"
"932c6c21d2e6abf2c0d51f86044dbcc114f22d40",7.6,128,100,366101666,58,27,1,0,0,0,0,0,"2hr 8mins","Adequate"
"9335bc96678e495df04da5a1df2a15a47a9ddd82",7.6,113,108,226945087,86,5,1,0,0,0,0,0,"1hr 53mins","Adequate"
"93551d6a546776c114932eac91fd001978b3a648",5.9,124,69,215663859,48,22,1,0,0,0,0,0,"2hr 4mins","Satisfactory"
"9395c92d0fcf9caf3702794b44523726a083ddfb",5.2,107,45,346118277,42,5,1,0,0,0,0,0,"1hr 47mins","Satisfactory"
"93960b56822d713fef7b683d8bf85c4c3728e110",6.7,117,77,177238796,47,12,1,0,0,0,0,0,"1hr 57mins","Adequate"
"93aa182521a0aca9ea4d09e437d0df072a2ede8a",6.3,113,88,212404396,54,23,1,0,0,1,0,0,"1hr 53mins","Adequate"
"93cdc73b14947ad6df1bc9b46f4c4a19e4669947",6.2,106,136,195745823,52,19,0,1,0,0,0,0,"1hr 46mins","Adequate"
"93e3dfb6852067e3a3d515bc7601234cc555ef94",7.0,122,159,343471816,68,6,1,0,0,0,1,0,"2hr 2mins","Adequate"
"943a17f7e132bec7713ef1b278929e0c188b9ac9",7.8,127,170,235956898,74,6,0,0,0,0,0,0,"2hr 7mins","Adequate"
"945567b5be50b3c3218e08630fdb6cef92913f11",5.0,80,75,203172417,27,18,0,1,0,0,0,0,"1hr 20mins","Satisfactory"
"947fd41293e6eef802c3f95e0671a1122440e120",8.1,141,165,352114312,75,20,0,0,0,0,0,0,"2hr 21mins","Adequate"
"948114222d006ff3cc6025d3896836c69c838199",7.2,110,117,242875078,77,20,0,0,0,0,0,1,"1hr 50mins","Adequate"
"9490db9c2b96121cb2f48474f16906f6d4161fe0",5.5,84,110,220673217,49,19,0,1,0,0,0,0,"1hr 24mins","Adequate"
"94d5e1b6d5c2ff7484725602cc983e7220d8bbbf",8.5,155,188,465380802,67,22,1,0,0,0,0,0,"2hr 35mins","High"
"9554d5bdefeb216ee1552712bf033544e5e2c680",6.4,130,202,443280904,48,21,1,0,0,0,0,0,"2hr 10mins","Adequate"
"9575f6fcba48dddc7e76b496b0207f43901a2108",6.8,100,0,245713440,64,0,0,1,0,0,0,0,"1hr 40mins","Satisfactory"
"95a430452d919a26e0ab72336b5d3c78202ec735",3.3,86,86,217776646,12,5,0,1,0,0,0,0,"1hr 26mins","Satisfactory"
"95e2ae8441d23c7c1e78aa9af9edbf46f5c0eb91",7.0,118,217,622674139,70,4,1,1,0,0,0,0,"1hr 58mins","Adequate"
"96a4026084f12c383f05c59c984698882808d58a",8.0,121,333,773350147,76,8,1,1,0,0,0,0,"2hr 1mins","High"
"96e668ddb2c3b82bc62a05e70eab535be3710528",7.0,97,173,225097437,64,19,0,0,0,0,0,0,"1hr 37mins","Adequate"
"970f30da72c7ab5fffdd8c5bd5e0b8f8b4764570",8.3,96,293,735099102,88,13,0,1,0,0,0,0,"1hr 36mins","High"
"9763b8248a030a69545a04823babb94e5970f9e6",5.0,124,301,698491347,58,12,1,0,0,0,0,0,"2hr 4mins","Adequate"
"989b478d179e215d24524511d398fa5f3d2a2d33",7.0,119,209,288485135,64,17,0,0,0,1,0,0,"1hr 59mins","Adequate"
"993abef7fe4bd7a6e07fc165aaad79a6a05d2bfe",6.5,87,368,875458631,61,6,0,1,0,0,0,0,"1hr 27mins","Adequate"
"99b837fcf0bc3fc4597384f0f924c195f4ed0e8e",6.4,122,74,240891763,65,5,0,0,1,0,1,0,"2hr 2mins","Adequate"
"9aa97a34af280f685b9b8222fb8ed5a3cccb0140",6.0,98,73,244819862,47,8,1,0,0,0,0,0,"1hr 38mins","Adequate"
"9af9d3d86207c932ee9ef7d91f39a6827b50be9a",5.1,87,93,200687492,47,21,1,1,0,0,0,0,"1hr 27mins","Satisfactory"
"9b1ca9bab8f8355cc070fe0e7e76d02b1d421143",6.1,99,80,219375562,36,14,0,0,0,1,0,0,"1hr 39mins","Adequate"
"9b2567178e59563d2c71637dd021d63f2c4bcd42",6.3,115,81,215863606,48,7,0,1,0,0,0,0,"1hr 55mins","Adequate"
"9b33217dc55f629585b4b354c1e97f0077165c72",6.8,104,125,196114570,43,10,0,0,0,1,0,1,"1hr 44mins","Adequate"
"9b3c032335108ff769dc658949bad3a41a880cd4",7.0,127,85,299268508,56,11,1,0,0,0,1,0,"2hr 7mins","Adequate"
"9b6dd07386089cda1d310cdf92fdf21e46cb2d94",7.0,135,2,227091290,69,5,0,0,0,0,0,1,"2hr 15mins","Low"
"9b749b8c6e05ac3d9a74d99332077641d4864cb7",6.8,125,169,288383523,75,11,0,0,0,1,0,0,"2hr 5mins","Adequate"
"9bb3b32605152d7bbb80b828be347790b25aaf41",7.6,161,143,374565754,83,3,0,0,0,0,0,0,"2hr 41mins","Adequate"
"9beae5337c7ce216a0d07dda90896ef4f3d6c2f1",6.4,128,127,361832400,57,23,1,0,0,0,0,0,"2hr 8mins","Adequate"
"9c1a100386a91a5edb89c2b5a9288d7835f2c143",5.3,96,117,365582797,46,4,0,0,1,0,0,0,"1hr 36mins","Adequate"
"9c5350ace72de1d098125021c5538fad1834425f",6.3,113,101,470067014,59,1,1,0,0,0,1,0,"1hr 53mins","Adequate"
"9ca22ef03340f898232c85c43ab71ec28723b6ce",7.4,106,56,208314186,51,6,0,0,0,1,0,1,"1hr 46mins","Adequate"
"9da1b1450d18101e9632b40e085b9b167ab68f6e",6.3,113,104,415686217,53,12,0,0,0,0,0,0,"1hr 53mins","Adequate"
"9f4ed44b0463e86f0b3d82fab1de247041ff1a8b",8.6,121,323,775398007,90,45,1,0,0,0,0,0,"2hr 1mins","High"
"9f5ed8f8f472d31109f1a7fe0ae16251e4e23752",7.1,84,107,224874811,88,22,0,1,0,0,0,0,"1hr 24mins","Adequate"
"9f7f702b50a50217a2c54947a5467d11f170031a",5.9,90,45,197183546,40,5,0,1,0,0,0,0,"1hr 30mins","Satisfactory"
"a007a1594b3622e97e004db047567129446e0a83",7.9,132,234,746045700,75,8,1,0,0,0,1,0,"2hr 12mins","Adequate"
"a02ea42d6ccd3ec1eb55201624add425bc2d7a1c",6.7,121,136,309492681,60,26,1,0,0,0,0,0,"2hr 1mins","Adequate"
"a059b2c6b31499aa5ca9d28af1c56a736e5fe923",6.8,143,335,1148528393,55,4,1,0,0,0,0,0,"2hr 23mins","Adequate"
"a0d41ffdfbed34326e1ab845fcc7043e57feb759",7.0,144,319,709709780,61,15,1,0,0,0,1,0,"2hr 24mins","Adequate"
"a1135411ec2890ec2536e27587c6973af25c4af1",7.0,100,1,214577242,65,35,0,0,0,1,0,1,"1hr 40mins","Adequate"
"a1a1d2721604d8f7181c04f845d758dba568826e",7.3,117,180,519311965,64,7,1,1,0,0,0,0,"1hr 57mins","Adequate"
